marca,modelo,km,potencia,fecha_registro,tipo_gasolina,color,tipo_coche,volante_regulable,aire_acondicionado,camara_trasera,asientos_traseros_plegables,elevalunas_electrico,bluetooth,gps,alerta_lim_velocidad,precio,fecha_venta
BMW,320,170879.0,122.0,,diesel,grey,sedan,True,True,False,,True,,True,False,12500.0,2018-02-01
BMW,520,89985.0,135.0,,diesel,,sedan,False,True,False,,True,False,True,True,14400.0,2018-04-01
BMW,525,167286.0,155.0,,diesel,grey,,True,True,False,,True,False,True,True,18800.0,2018-02-01
BMW,520,164519.0,120.0,2012-03-01,diesel,grey,sedan,True,True,False,,False,False,True,False,14900.0,2018-02-01
,316,156998.0,85.0,,diesel,,sedan,True,True,False,False,False,False,True,False,10600.0,2018-02-01
BMW,325,136554.0,160.0,2014-02-01,diesel,black,,True,True,False,,False,,True,False,20800.0,2018-02-01
BMW,520,127593.0,135.0,2013-01-01,diesel,grey,,True,True,False,,True,False,True,,19000.0,2018-02-01
BMW,318,44668.0,100.0,,diesel,blue,sedan,True,True,False,,False,False,True,False,17300.0,2018-02-01
BMW,320 Gran Turismo,55142.0,135.0,,diesel,blue,,False,False,False,,False,False,False,True,22600.0,2018-02-01
BMW,530,225618.0,190.0,2013-11-01,diesel,black,sedan,False,True,False,True,False,False,True,True,21400.0,2018-02-01
BMW,320,194373.0,120.0,,diesel,black,sedan,True,False,False,,False,False,True,True,12500.0,2018-02-01
BMW,318,122823.0,105.0,,diesel,white,,False,True,False,,True,False,True,False,12500.0,2018-02-01
BMW,320,102856.0,135.0,2014-05-01,diesel,,sedan,False,True,False,True,False,False,True,,19400.0,2018-02-01
,520,92154.0,120.0,,diesel,grey,,True,True,False,,False,False,True,True,16500.0,2018-02-01
,M550,116586.0,280.0,,diesel,blue,,True,True,True,True,False,True,True,True,36700.0,2018-02-01
BMW,316,171722.0,87.0,2012-09-01,diesel,black,,False,False,False,,False,False,True,False,10400.0,2018-02-01
,520,149337.0,120.0,2012-11-01,diesel,black,sedan,True,True,True,False,True,False,True,False,15000.0,2018-02-01
BMW,320,73456.0,120.0,2013-05-01,diesel,brown,sedan,True,True,False,,True,False,True,True,17500.0,2018-08-01
BMW,530,5578.0,195.0,,diesel,grey,sedan,True,True,True,,False,,True,True,62500.0,2018-02-01
BMW,525,171542.0,160.0,,diesel,black,,False,True,False,False,True,False,True,True,18900.0,2018-02-01
BMW,640 Gran Coupé,47317.0,230.0,2015-12-01,diesel,black,sedan,True,True,True,True,False,,True,True,44600.0,2018-02-01
BMW,530,161547.0,190.0,2014-08-01,diesel,black,sedan,False,True,True,,True,False,True,True,20500.0,2018-02-01
BMW,730,181873.0,155.0,2004-01-01,diesel,black,sedan,True,True,False,False,True,False,True,True,5700.0,2018-02-01
BMW,318,122576.0,100.0,2012-08-01,diesel,blue,sedan,False,True,False,,False,False,True,True,11400.0,2018-02-01
BMW,320,58264.0,135.0,2014-03-01,diesel,black,,False,True,False,,False,,True,True,19500.0,2018-02-01
BMW,520,168829.0,120.0,,diesel,black,sedan,True,True,False,False,True,,True,True,20000.0,2018-08-01
BMW,535,108675.0,230.0,2014-04-01,diesel,grey,,False,True,False,,False,True,True,True,30600.0,2018-02-01
BMW,518,167128.0,112.0,2014-08-01,diesel,blue,,False,,True,False,True,False,True,True,15900.0,2018-02-01
BMW,320,141751.0,120.0,,diesel,brown,sedan,False,True,False,False,True,False,True,True,14100.0,2018-02-01
BMW,740,185874.0,225.0,2011-12-01,diesel,black,sedan,True,True,True,,True,False,True,True,22600.0,2018-02-01
BMW,520,179134.0,120.0,2012-08-01,diesel,grey,sedan,True,True,True,False,True,False,True,False,13100.0,2018-02-01
,320,226813.0,100.0,,diesel,silver,sedan,False,False,True,False,True,False,True,False,1000.0,2018-02-01
,520,154617.0,120.0,,diesel,white,sedan,True,True,False,,True,False,True,True,23200.0,2018-02-01
BMW,320,60959.0,120.0,2012-08-01,diesel,grey,,False,False,False,,False,False,False,False,14500.0,2018-02-01
BMW,118,149173.0,105.0,2013-11-01,diesel,black,,False,,False,,True,False,True,True,13400.0,2018-02-01
,518,192035.0,100.0,,diesel,silver,sedan,True,True,True,False,True,False,True,True,17400.0,2018-02-01
,520,156841.0,120.0,2012-04-01,diesel,brown,sedan,True,True,False,,False,False,True,,15100.0,2018-02-01
BMW,318,125465.0,105.0,,diesel,blue,sedan,False,True,False,,False,False,True,False,14400.0,2018-02-01
BMW,530,251476.0,160.0,,diesel,silver,sedan,True,True,False,False,True,False,True,,5600.0,2018-06-01
BMW,525,215503.0,155.0,2012-10-01,diesel,silver,sedan,True,True,False,,True,True,True,True,19800.0,2018-07-01
BMW,520,163143.0,135.0,,diesel,,sedan,True,True,False,False,False,True,True,True,17300.0,2018-02-01
BMW,740,202920.0,240.0,,petrol,silver,sedan,True,True,True,,True,True,True,,18200.0,2018-02-01
BMW,525,139680.0,160.0,2005-11-01,petrol,blue,,True,True,False,,True,True,True,True,9400.0,2018-02-01
BMW,520 Gran Turismo,123306.0,135.0,2013-07-01,diesel,silver,sedan,True,True,False,,True,False,True,True,21900.0,2018-02-01
BMW,320,189055.0,135.0,,diesel,black,sedan,True,True,False,,True,False,True,True,15200.0,2018-02-01
,318,232154.0,100.0,2007-10-01,diesel,black,sedan,False,True,False,,False,False,True,False,5600.0,2018-02-01
BMW,535,61948.0,230.0,,diesel,black,sedan,True,True,True,,True,True,True,,34000.0,2018-02-01
BMW,520,138897.0,135.0,,diesel,white,sedan,False,True,False,,True,False,True,True,19400.0,2018-02-01
BMW,520,91892.0,135.0,2014-03-01,diesel,black,sedan,True,True,False,False,True,True,True,True,22700.0,2018-04-01
BMW,320,124823.0,125.0,,petrol,,sedan,False,True,False,,False,False,True,False,9800.0,2018-02-01
,320,187662.0,120.0,,diesel,black,sedan,False,True,False,,True,False,True,True,13200.0,2018-02-01
,520,155824.0,120.0,,diesel,grey,,True,True,False,False,False,False,True,True,13100.0,2018-04-01
BMW,420 Gran Coupé,69585.0,140.0,2016-03-01,diesel,black,sedan,True,True,False,,True,True,True,True,26500.0,2018-02-01
BMW,320,172734.0,110.0,,petrol,,,True,True,True,,False,False,True,,3800.0,2018-02-01
BMW,318,49664.0,100.0,2011-01-01,diesel,white,sedan,True,False,False,,False,False,True,True,10700.0,2018-02-01
BMW,535 Gran Turismo,121495.0,230.0,,diesel,white,sedan,True,True,False,,True,True,True,True,28600.0,2018-02-01
BMW,535,112236.0,230.0,2013-11-01,diesel,black,,True,True,True,,True,,True,True,26200.0,2018-02-01
BMW,525,185693.0,120.0,2003-07-01,diesel,silver,sedan,True,False,False,,False,False,True,True,2400.0,2018-02-01
BMW,520,131102.0,135.0,2012-09-01,diesel,silver,sedan,True,True,False,,True,,True,,18800.0,2018-02-01
BMW,320,155526.0,120.0,2014-08-01,diesel,grey,sedan,False,False,False,False,False,False,False,True,15100.0,2018-02-01
,520,124629.0,135.0,,diesel,white,sedan,True,False,False,,False,False,True,False,14500.0,2018-02-01
BMW,530,178938.0,190.0,,diesel,grey,sedan,False,False,False,,False,False,False,True,17100.0,2018-02-01
BMW,518,183177.0,100.0,,diesel,black,sedan,True,,False,,False,False,True,False,14300.0,2018-02-01
BMW,M550,118975.0,280.0,2015-03-01,diesel,blue,sedan,True,True,True,,False,,True,True,43000.0,2018-02-01
BMW,316,167672.0,85.0,2013-04-01,diesel,brown,,True,True,False,,False,False,True,True,13200.0,2018-02-01
BMW,520,92136.0,140.0,2015-03-01,diesel,white,sedan,True,True,False,False,True,True,True,True,24600.0,2018-02-01
,320,98755.0,120.0,2013-01-01,diesel,brown,sedan,True,True,False,,False,False,True,False,14800.0,2018-02-01
BMW,525,198148.0,150.0,2011-01-01,diesel,grey,sedan,True,True,True,,False,False,True,True,10600.0,2018-02-01
,520,90668.0,135.0,2014-01-01,diesel,black,,False,False,False,False,False,False,False,False,18700.0,2018-02-01
BMW,535,88912.0,220.0,,diesel,grey,sedan,True,True,False,False,True,True,True,True,22000.0,2018-02-01
BMW,320,186743.0,110.0,2007-01-01,diesel,black,sedan,False,True,False,,False,False,True,False,7400.0,2018-08-01
BMW,530,185074.0,190.0,2014-01-01,diesel,,sedan,True,True,False,False,True,False,True,True,20500.0,2018-02-01
BMW,316,95241.0,85.0,,diesel,blue,sedan,False,True,False,,False,False,True,,12000.0,2018-02-01
BMW,528,134952.0,180.0,2015-01-01,petrol,blue,sedan,False,True,False,False,True,True,True,True,22000.0,2018-02-01
BMW,535,124805.0,230.0,2014-03-01,diesel,,sedan,True,True,False,False,False,True,True,True,31900.0,2018-02-01
BMW,530,115597.0,190.0,,diesel,black,,True,True,False,,True,False,True,,22600.0,2018-04-01
BMW,520,121156.0,120.0,,diesel,brown,sedan,True,True,False,,True,False,True,False,13100.0,2018-03-01
,640 Gran Coupé,243596.0,230.0,2013-11-01,diesel,grey,,True,True,False,,False,False,True,True,27900.0,2018-03-01
BMW,740,141089.0,230.0,2013-12-01,diesel,black,sedan,True,,True,,True,,True,True,33300.0,2018-03-01
,316,226112.0,77.0,,petrol,green,,False,False,False,,False,False,False,False,800.0,2018-03-01
BMW,320,113937.0,120.0,,diesel,white,sedan,True,False,False,,True,True,True,,18100.0,2018-03-01
BMW,520,137917.0,120.0,,diesel,black,sedan,True,True,False,,True,,True,True,10700.0,2018-03-01
BMW,530 Gran Turismo,54696.0,190.0,,diesel,,,True,True,True,True,True,False,True,,35300.0,2018-03-01
BMW,316,106434.0,85.0,2013-07-01,diesel,,,True,True,True,False,False,False,True,False,11700.0,2018-03-01
,318,158091.0,100.0,2014-05-01,diesel,blue,sedan,False,,False,,False,True,True,False,12300.0,2018-09-01
,520,181916.0,120.0,2012-01-01,diesel,,,True,True,False,False,True,True,True,True,18600.0,2018-03-01
BMW,520,130384.0,120.0,2012-11-01,diesel,blue,,True,True,False,,False,,True,False,14900.0,2018-04-01
BMW,518,198146.0,100.0,2014-03-01,diesel,black,sedan,True,,False,,True,,True,False,14900.0,2018-03-01
BMW,530,133036.0,190.0,,diesel,black,,True,,True,,True,True,True,True,20200.0,2018-03-01
BMW,318 Gran Turismo,97677.0,105.0,,diesel,white,,False,False,False,,False,False,True,False,15200.0,2018-03-01
BMW,520,137936.0,135.0,2014-04-01,diesel,grey,sedan,True,True,True,,True,True,True,False,17400.0,2018-03-01
BMW,316,92395.0,85.0,2013-12-01,diesel,black,sedan,False,,False,,False,False,False,True,13600.0,2018-03-01
BMW,525,98410.0,160.0,,diesel,blue,sedan,False,True,False,,True,,True,True,29200.0,2018-03-01
BMW,320,268906.0,100.0,,diesel,silver,,False,False,False,,False,False,True,False,700.0,2018-03-01
,520,181638.0,135.0,,petrol,blue,sedan,False,,False,,False,False,True,,13800.0,2018-03-01
BMW,520,116727.0,135.0,,diesel,black,,False,True,False,False,True,False,True,True,17700.0,2018-03-01
BMW,520,87191.0,135.0,,diesel,black,sedan,True,,False,,True,False,True,True,21500.0,2018-08-01
BMW,730,102531.0,190.0,2013-12-01,diesel,black,sedan,True,True,True,True,True,True,True,True,34300.0,2018-03-01
,320,162264.0,135.0,,diesel,grey,,True,True,False,,False,True,True,False,12700.0,2018-08-01
,535,97568.0,220.0,2011-01-01,diesel,grey,sedan,True,True,False,,True,True,True,True,25000.0,2018-06-01
,320,58679.0,120.0,,diesel,black,sedan,False,False,False,,False,False,False,True,15700.0,2018-03-01
BMW,320,139125.0,135.0,2013-07-01,diesel,black,sedan,True,,False,,True,True,True,,15800.0,2018-03-01
BMW,320,133160.0,135.0,2012-12-01,diesel,,sedan,False,True,False,True,True,True,True,True,19200.0,2018-03-01
BMW,318,103290.0,100.0,2010-02-01,diesel,grey,,True,True,False,False,False,,True,True,10800.0,2018-03-01
,520,190311.0,120.0,2011-06-01,diesel,blue,sedan,True,True,False,,True,False,True,False,14000.0,2018-03-01
BMW,318,136810.0,100.0,2013-04-01,diesel,white,sedan,False,True,False,False,True,,True,False,15600.0,2018-03-01
BMW,520,98278.0,120.0,,diesel,grey,sedan,False,,False,,False,False,True,False,14400.0,2018-06-01
BMW,320 Gran Turismo,149132.0,135.0,2013-11-01,diesel,white,,False,True,False,,True,True,True,False,17300.0,2018-03-01
BMW,320,201690.0,120.0,,diesel,white,sedan,False,True,False,,True,False,True,,15300.0,2018-03-01
,320,92242.0,120.0,,diesel,brown,sedan,True,True,False,,True,False,True,True,13900.0,2018-03-01
BMW,120,100868.0,135.0,2013-07-01,diesel,black,,False,,False,,True,True,True,True,16700.0,2018-04-01
BMW,316,146951.0,66.0,1990-03-01,petrol,white,sedan,False,False,False,,False,False,False,False,1300.0,2018-04-01
BMW,320,91131.0,135.0,,diesel,grey,sedan,False,False,False,False,False,False,False,,12400.0,2018-04-01
BMW,320,129057.0,120.0,,diesel,black,,True,True,False,,False,,True,True,7600.0,2018-03-01
BMW,318 Gran Turismo,171131.0,105.0,,diesel,grey,sedan,False,,False,,False,True,True,True,20500.0,2018-03-01
BMW,730,13418.0,195.0,2016-03-01,diesel,black,sedan,True,True,True,,False,False,True,True,58300.0,2018-03-01
BMW,320 Gran Turismo,25615.0,135.0,,diesel,blue,sedan,False,False,False,,False,False,True,True,19000.0,2018-03-01
BMW,535,130111.0,230.0,2013-11-01,diesel,blue,sedan,True,True,False,True,False,False,True,True,29600.0,2018-04-01
,520,183085.0,135.0,2013-07-01,diesel,black,sedan,False,True,False,,True,False,True,True,19000.0,2018-04-01
BMW,535,176673.0,230.0,2012-10-01,diesel,,sedan,True,True,False,,True,True,True,True,19700.0,2018-04-01
BMW,320,172230.0,135.0,,diesel,black,sedan,False,False,False,,True,,True,True,15800.0,2018-09-01
,520,186105.0,120.0,,diesel,grey,sedan,True,True,False,,False,,True,False,15000.0,2018-09-01
BMW,316,128097.0,85.0,,diesel,grey,sedan,False,False,False,,False,,True,,10600.0,2018-03-01
BMW,320,119442.0,120.0,,diesel,black,sedan,True,True,False,,False,False,True,False,14000.0,2018-03-01
BMW,320,63117.0,135.0,2012-10-01,petrol,,sedan,False,False,False,,False,False,False,True,14300.0,2018-03-01
BMW,320,365262.0,120.0,,diesel,,sedan,True,False,False,False,False,False,True,,3400.0,2018-03-01
BMW,530,153607.0,190.0,,diesel,grey,,True,True,True,,True,,True,True,23900.0,2018-03-01
BMW,316,136348.0,85.0,,diesel,brown,sedan,False,False,False,,False,False,True,False,11900.0,2018-03-01
,320 Gran Turismo,67278.0,135.0,,diesel,silver,sedan,False,True,False,False,True,True,True,,15600.0,2018-03-01
BMW,120,230351.0,135.0,2014-07-01,diesel,white,sedan,False,True,False,,True,True,True,True,12900.0,2018-04-01
,530,188416.0,180.0,,diesel,black,sedan,True,True,False,,True,,True,False,15700.0,2018-03-01
BMW,118,105764.0,105.0,2014-02-01,diesel,,,False,False,False,,False,,True,,10800.0,2018-03-01
BMW,316,139719.0,85.0,2013-07-01,diesel,black,sedan,True,True,False,False,False,True,True,True,14500.0,2018-03-01
BMW,318,138916.0,105.0,,diesel,white,sedan,False,True,False,,True,False,True,,13700.0,2018-03-01
BMW,740,233190.0,225.0,2012-05-01,diesel,black,sedan,True,,False,,True,False,True,True,24100.0,2018-03-01
BMW,530,98792.0,190.0,,diesel,blue,,True,,False,,False,True,True,True,27400.0,2018-03-01
,730,72932.0,155.0,,diesel,brown,,True,,True,,True,False,True,,27100.0,2018-03-01
BMW,318 Gran Turismo,167545.0,105.0,,diesel,black,sedan,False,True,True,,True,False,False,True,16400.0,2018-03-01
BMW,520,95235.0,120.0,2010-07-01,diesel,grey,sedan,True,True,False,,True,False,True,,16800.0,2018-03-01
BMW,320,194028.0,125.0,2013-01-01,petrol,black,sedan,False,True,False,,True,False,True,False,10900.0,2018-03-01
BMW,530,89330.0,190.0,,diesel,blue,sedan,True,True,True,True,False,False,True,True,31500.0,2018-03-01
BMW,520,157773.0,135.0,,diesel,grey,sedan,False,True,False,True,True,False,True,True,21400.0,2018-03-01
BMW,316,166736.0,85.0,2012-04-01,diesel,grey,sedan,False,True,False,,False,True,True,False,8800.0,2018-06-01
BMW,525,97153.0,160.0,2013-05-01,diesel,black,sedan,True,True,True,,True,,True,True,19300.0,2018-04-01
BMW,740,109003.0,240.0,,petrol,grey,sedan,True,True,False,False,True,False,True,True,18400.0,2018-03-01
BMW,318,111777.0,100.0,2013-01-01,diesel,black,sedan,False,False,False,,True,True,True,,14600.0,2018-03-01
BMW,530,187762.0,180.0,2010-04-01,diesel,black,,True,True,False,,True,False,True,,14600.0,2018-03-01
BMW,316,119456.0,85.0,,diesel,grey,sedan,True,False,False,False,False,False,True,,11400.0,2018-04-01
BMW,316,128107.0,85.0,,diesel,blue,sedan,True,True,False,,False,False,True,False,10900.0,2018-03-01
BMW,730,191668.0,180.0,2010-04-01,diesel,black,sedan,True,True,True,,True,False,True,True,19000.0,2018-03-01
BMW,320,192323.0,120.0,,diesel,blue,,True,True,False,,True,False,True,True,15200.0,2018-03-01
,520,182464.0,135.0,,diesel,,,False,,False,False,True,False,True,True,22400.0,2018-03-01
BMW,316,122120.0,85.0,2012-03-01,diesel,red,sedan,False,False,False,,False,False,True,,10900.0,2018-03-01
BMW,320,40690.0,120.0,2013-02-01,diesel,grey,,True,True,True,,True,True,True,,18800.0,2018-03-01
BMW,525,145968.0,160.0,,diesel,brown,sedan,True,True,False,False,True,,True,True,23000.0,2018-03-01
BMW,520,139565.0,120.0,2013-02-01,diesel,black,sedan,True,True,False,,True,False,True,,15000.0,2018-03-01
,530,121032.0,190.0,2012-05-01,diesel,blue,sedan,False,True,False,,True,True,True,True,24500.0,2018-03-01
,316,156574.0,85.0,,diesel,grey,,False,False,False,,False,False,True,False,10500.0,2018-03-01
BMW,318,109828.0,100.0,,diesel,grey,sedan,False,True,False,False,False,True,True,False,11700.0,2018-03-01
BMW,520,171673.0,120.0,,diesel,blue,sedan,True,True,False,,False,,True,,14100.0,2018-03-01
BMW,318,101573.0,100.0,,diesel,brown,sedan,True,True,False,,False,False,True,True,14800.0,2018-04-01
BMW,320,82183.0,135.0,2012-06-01,petrol,grey,,False,False,False,,False,False,False,True,13100.0,2018-03-01
BMW,318,180088.0,90.0,2006-07-01,diesel,black,,True,True,False,False,False,False,True,,5700.0,2018-03-01
BMW,730,113308.0,180.0,2010-03-01,diesel,black,sedan,True,True,False,,True,,True,True,20700.0,2018-03-01
,740,58299.0,235.0,2016-04-01,diesel,grey,sedan,True,True,False,,False,False,True,True,63700.0,2018-03-01
BMW,320 Gran Turismo,97574.0,135.0,,diesel,grey,,False,True,False,True,True,True,True,False,21300.0,2018-03-01
BMW,316,143376.0,85.0,,diesel,brown,,True,False,False,,False,False,True,False,9900.0,2018-06-01
BMW,640 Gran Coupé,60970.0,230.0,,diesel,black,sedan,True,,False,,True,False,True,False,40500.0,2018-03-01
BMW,318,77546.0,100.0,,diesel,black,sedan,True,True,False,,True,,True,,14600.0,2018-03-01
BMW,525,439060.0,105.0,,diesel,silver,,False,False,True,,False,False,True,False,100.0,2018-03-01
,316,140586.0,85.0,,diesel,black,sedan,False,True,True,,False,False,True,False,11300.0,2018-03-01
BMW,318,155980.0,100.0,2012-06-01,diesel,black,sedan,False,True,False,False,False,False,True,False,11100.0,2018-08-01
BMW,318,152245.0,105.0,,diesel,grey,,False,True,False,False,False,False,True,True,13900.0,2018-03-01
BMW,525,144816.0,150.0,2010-05-01,diesel,grey,sedan,True,True,False,,True,False,True,True,14600.0,2018-03-01
,318 Gran Turismo,131006.0,105.0,2014-05-01,diesel,black,sedan,True,True,False,,False,False,True,True,13700.0,2018-03-01
BMW,320,162298.0,120.0,2014-09-01,diesel,,,False,True,False,,True,False,True,True,16200.0,2018-03-01
BMW,520,183787.0,135.0,,diesel,black,,True,True,True,True,True,False,True,True,19900.0,2018-03-01
BMW,520,262753.0,120.0,2010-03-01,diesel,grey,sedan,True,,False,,False,False,True,,9000.0,2018-03-01
BMW,525,272461.0,150.0,2010-07-01,diesel,grey,sedan,True,True,True,,True,False,True,True,12300.0,2018-03-01
,530,152755.0,190.0,2014-02-01,diesel,black,,True,True,False,,True,True,True,True,22100.0,2018-03-01
,320,71685.0,135.0,2014-08-01,diesel,black,sedan,False,True,False,,True,False,True,True,17800.0,2018-03-01
BMW,320,50074.0,135.0,2014-01-01,diesel,,sedan,False,False,False,False,True,,True,False,17600.0,2018-03-01
BMW,525,52686.0,160.0,,diesel,black,,True,True,False,,True,True,True,True,29500.0,2018-04-01
BMW,330,38627.0,190.0,,diesel,white,sedan,True,True,False,,True,,True,True,16700.0,2018-03-01
BMW,316,103903.0,85.0,,diesel,white,sedan,True,True,False,,True,False,True,False,13600.0,2018-03-01
BMW,520,117002.0,140.0,2014-09-01,diesel,black,sedan,True,True,False,,True,False,True,True,20300.0,2018-03-01
,316,162595.0,85.0,,diesel,white,sedan,False,True,False,False,False,False,True,False,11100.0,2018-08-01
BMW,318,147210.0,100.0,,diesel,black,sedan,False,True,False,,False,True,True,False,15400.0,2018-03-01
BMW,318,119242.0,105.0,,diesel,,,True,False,False,False,False,False,True,False,11400.0,2018-03-01
BMW,320,106434.0,119.0,,diesel,black,,True,True,False,False,True,False,True,False,10700.0,2018-03-01
BMW,525,159718.0,160.0,,diesel,,,True,True,False,,True,False,True,True,20000.0,2018-03-01
BMW,320,253534.0,120.0,2005-04-01,diesel,black,sedan,False,True,False,False,False,False,True,,3500.0,2018-03-01
BMW,525,200019.0,150.0,2011-01-01,diesel,black,sedan,False,True,False,False,False,False,True,True,14300.0,2018-03-01
BMW,320,202051.0,120.0,,diesel,brown,sedan,True,True,False,,False,False,True,False,12300.0,2018-03-01
BMW,520,107777.0,135.0,,diesel,grey,sedan,True,True,False,,True,True,True,False,20300.0,2018-03-01
BMW,530,174412.0,192.0,2014-01-01,diesel,blue,sedan,True,True,True,False,True,False,True,True,22400.0,2018-03-01
BMW,320,124827.0,135.0,,diesel,,,True,,False,False,False,False,True,False,13900.0,2018-03-01
BMW,530,125738.0,190.0,,diesel,white,sedan,False,True,False,,True,,True,True,28000.0,2018-03-01
,525,198409.0,150.0,2010-11-01,diesel,,,True,True,False,False,True,False,True,True,13800.0,2018-03-01
,318,106603.0,100.0,2015-03-01,diesel,black,,True,True,False,,False,False,True,False,13600.0,2018-03-01
BMW,320,124287.0,120.0,,diesel,grey,sedan,False,True,False,,False,False,True,False,12200.0,2018-03-01
BMW,320,78604.0,120.0,,diesel,grey,sedan,True,True,True,,False,False,True,False,14000.0,2018-03-01
BMW,320,339732.0,135.0,,diesel,black,sedan,False,True,False,,True,False,True,True,6000.0,2018-03-01
BMW,320,200663.0,135.0,,diesel,black,sedan,True,True,False,,True,False,True,False,13900.0,2018-03-01
BMW,320,182671.0,122.0,,diesel,white,sedan,True,True,False,,True,False,True,True,16200.0,2018-03-01
,325,61781.0,170.0,2011-12-01,diesel,blue,,True,True,False,,True,True,True,False,15600.0,2018-03-01
,316,199859.0,85.0,,diesel,blue,,False,False,False,,False,False,True,,10400.0,2018-03-01
BMW,320,172954.0,120.0,2014-08-01,diesel,silver,sedan,False,True,False,,True,False,True,True,14900.0,2018-03-01
BMW,318,162739.0,105.0,,diesel,black,sedan,True,True,False,,False,,True,True,13600.0,2018-03-01
BMW,320 Gran Turismo,153622.0,135.0,2013-08-01,diesel,white,sedan,True,,False,,True,True,True,True,20100.0,2018-03-01
,320,165795.0,120.0,2011-04-01,diesel,blue,sedan,False,False,False,,False,False,True,False,8000.0,2018-03-01
BMW,318,162222.0,105.0,2014-07-01,diesel,white,sedan,False,True,False,,False,,True,True,14000.0,2018-03-01
BMW,320,192437.0,120.0,2012-12-01,diesel,red,sedan,False,False,False,,False,False,True,,10900.0,2018-03-01
BMW,320,158352.0,120.0,2013-12-01,diesel,grey,,False,True,False,,True,,True,True,18500.0,2018-03-01
BMW,520,131067.0,135.0,2011-06-01,diesel,blue,,True,True,False,,True,False,True,,16800.0,2018-03-01
BMW,530,225957.0,190.0,,diesel,black,,False,True,False,True,False,False,True,True,21600.0,2018-03-01
BMW,320,110668.0,120.0,,diesel,black,sedan,False,False,False,,False,False,True,False,13300.0,2018-03-01
BMW,520,172847.0,135.0,2012-01-01,petrol,white,,False,True,False,False,False,False,True,True,12100.0,2018-04-01
BMW,318,142723.0,105.0,2012-09-01,diesel,black,sedan,False,True,False,,True,,True,,12400.0,2018-03-01
BMW,520,112714.0,120.0,2013-07-01,diesel,grey,sedan,True,True,False,,True,False,True,True,17400.0,2018-03-01
BMW,320,98749.0,135.0,,diesel,black,,True,True,True,,True,False,True,True,19300.0,2018-04-01
BMW,316,191597.0,85.0,,diesel,grey,sedan,False,True,False,,False,False,True,True,11400.0,2018-03-01
BMW,318,75186.0,105.0,,petrol,grey,,False,False,False,,False,True,True,False,9300.0,2018-03-01
BMW,520,104602.0,140.0,2015-01-01,diesel,,sedan,True,True,False,,True,False,True,True,25000.0,2018-04-01
BMW,530,220177.0,173.0,,diesel,blue,,True,True,False,False,True,False,True,False,10600.0,2018-03-01
,520,158004.0,135.0,,diesel,black,sedan,True,True,False,,True,False,True,True,16500.0,2018-03-01
BMW,520,133382.0,120.0,2012-02-01,diesel,grey,,True,True,False,,False,,True,True,18000.0,2018-03-01
,525,53025.0,155.0,,diesel,black,sedan,True,True,False,,True,False,True,True,20800.0,2018-04-01
,520,180498.0,120.0,2013-10-01,diesel,black,sedan,True,True,True,False,True,True,True,False,18100.0,2018-03-01
BMW,325,73942.0,155.0,2013-09-01,diesel,brown,sedan,True,True,False,,False,True,True,False,17800.0,2018-04-01
BMW,316,158614.0,85.0,2012-12-01,diesel,grey,,False,True,False,,False,False,True,False,10400.0,2018-03-01
BMW,318,202250.0,100.0,2013-10-01,diesel,grey,,False,True,False,False,True,False,True,False,11700.0,2018-03-01
BMW,520,128189.0,140.0,2014-09-01,diesel,,sedan,False,True,False,,True,False,True,True,24000.0,2018-03-01
BMW,520,150439.0,120.0,2012-10-01,diesel,grey,sedan,False,,False,,False,False,True,False,13700.0,2018-03-01
BMW,520,62200.0,140.0,2016-06-01,diesel,blue,sedan,False,True,False,,True,True,True,True,16700.0,2018-03-01
BMW,320,205873.0,135.0,,diesel,black,sedan,False,,False,,False,False,True,False,11700.0,2018-03-01
BMW,520,153344.0,120.0,2013-04-01,diesel,grey,sedan,True,True,True,,False,False,True,True,15200.0,2018-06-01
BMW,520,191110.0,140.0,2016-02-01,diesel,,sedan,True,True,False,,True,False,True,,22300.0,2018-03-01
BMW,520,100450.0,120.0,,diesel,grey,,False,True,False,,False,False,True,False,13700.0,2018-03-01
BMW,520,121270.0,135.0,,diesel,,sedan,False,True,False,,True,,True,,18400.0,2018-03-01
BMW,520,120727.0,135.0,2014-06-01,diesel,black,,False,True,True,,True,False,True,True,22000.0,2018-03-01
BMW,520,133451.0,120.0,2012-06-01,diesel,grey,,True,True,False,False,True,False,True,False,13400.0,2018-03-01
BMW,320 Gran Turismo,151177.0,135.0,2014-03-01,diesel,black,sedan,False,True,False,,True,True,True,False,17500.0,2018-03-01
,520,123988.0,120.0,2011-11-01,diesel,grey,sedan,True,True,False,,False,False,True,,16800.0,2018-03-01
BMW,325,51133.0,160.0,2015-04-01,diesel,white,,True,True,False,False,True,False,True,False,14400.0,2018-03-01
BMW,525,166385.0,160.0,2014-04-01,diesel,white,sedan,False,True,False,,True,False,True,True,22500.0,2018-03-01
BMW,520,140407.0,135.0,,diesel,blue,sedan,True,True,False,False,True,False,True,True,19300.0,2018-03-01
BMW,730,160799.0,180.0,2009-05-01,diesel,black,,False,True,True,False,True,False,True,True,20200.0,2018-03-01
BMW,520,178568.0,120.0,2012-06-01,diesel,grey,sedan,True,True,False,,False,False,True,False,13300.0,2018-03-01
,520,165385.0,135.0,2013-04-01,diesel,black,sedan,False,True,False,,True,False,True,True,18000.0,2018-09-01
